full_entree,radical,prefixe,suffixe,type,forme,nb_variants,variants,categorie,nb_trads_fr,trads_fr,nb_trads_en,trads_en,nb_ex_fr,ex_fr,nb_ex_en,ex_en,audio,class_info,nb_conjugaisons,conjugaisons,dictionnaire
dzùgà,dzùgà,,,et,simple,1,,Verbe,1,Mentir,0,,1,à nə̀ və́ dzùgà <--> Il ne fait que mentir,0,,non,non,0,,Eton-français
ìdzǔŋ,dzǔŋ,ì,,,simple,1,,Nom,1,bruit,0,,1,ìdzǔŋ í tə̄ sɔ́ á kásín <--> Le bruit viens de la cuisine.,0,,non,non,0,,Eton-français
ɛ̀vùlùgí ńtáŋání,ɛ̀vùlùgí ńtáŋání,,,et,simple,1,,Nom,1,Avion,0,,1,ɛ̀vùlùgí ńtáŋání í só àyá á nnàm <--> L'avion est déjà arrivé au pays.,0,,non,non,0,,Eton-français
gbə̌p,gbə̌p,,,,simple,1,,Nom,1,Vol,0,,1,mə̀ tə́ kpœ̀nì ɛ̀ɛ̀ gbə̌p <--> J'ai horreur du vol.,0,,non,non,0,,Eton-français
ìbógí,ìbógí,,,,simple,1,,Nom,1,chaise,0,,1,kə̌ tɛ́lí ìbógí válíyá <--> Vas placer la chaise là-bas.,0,,non,non,0,,Eton-français
ìbùbvàg,ìbùbvàg,,,et,simple,1,,Nom,1,Nourrisson,0,,1,mə̀ tə́ bœ̀glə̀ íbùbvàg í mɔ́ŋ'ɔ́ <--> Je porte un nourrisson.,0,,non,non,0,,Eton-français
bìjùùgá,ìjùùgá,b,,et,simple,1,,Nom,1,Excuses,0,,1,mə̀ jág nyə́ bìjùùgá <--> Je lui ai demandé des excuses.,0,,non,non,0,,Eton-français
ìkàblí,ìkàblí,,,,simple,1,,Nom,1,Cheval,0,,1,ìkàblí í tə́ bɛ̌d ú ŋkǒl <--> La chèvre grimpe la colline.,0,,non,non,0,,Eton-français
ìkvùkvùnà,ìkvùkvùnà,,,et,simple,1,,Nom,1,Poubelle,0,,1,ìkvùkvùnà ì tə́ nùm ábéy <--> La poubelle sent mauvais.,0,,non,non,0,,Eton-français
ìlùày,ìlùày,,,,simple,1,,Nom,0,,0,,1,bə́ tə́ dǐŋ dí ìlùày <--> Ils mangent souvent le canard.,0,,non,non,0,,Eton-français
ìtə́tág,ìtə́tág,,,et,simple,1,,Nom,1,Flaque,0,,1,ìtə́tág í tə́ vín <--> La flaque est noire.,0,,non,non,0,,Eton-français
ìtzùn,ìtzùn,,,et,simple,1,,Nom,2,Morceau@@@Moitier,0,,1,bœ́g mā ìtzùn í brɛ́d <--> Coupes moi un morceau de pain.,0,,non,non,0,,Eton-français
ììvúmní,ìvúmní,ì,,et,simple,1,,Nom,1,Parenté,0,,1,ìvúmní í nə́ vɛ̀ɛ̀ ndá ì bòd <--> La parenté ne concerne que la famille.,0,,non,non,0,,Eton-français
jà,jà,,,et,simple,1,,Verbe,1,Chanter,0,,1,bə́ ŋgâ jà <--> Ils chantent déjà.,0,,non,non,0,,Eton-français
já,já,,,et,simple,1,,Nom,1,guerir,0,,1,à má já <--> Il est guérit.,0,,non,non,0,,Eton-français
jǎd,jǎd,,,,simple,1,,Nom,1,Panier,0,,1,jǎd í tə́ nɛ́n <--> Le panier est large.,0,,non,non,0,,Eton-français
jàg,jàg,,,et,simple,1,,Verbe,1,Demander,0,,1,à nə̀ və̌ jàg mā bìvúl <--> Elle n'arrête pas de me demander des cerises.,0,,non,non,0,,Eton-français
jœ́gí,jœ́gí,,,et,simple,1,,Verbe,1,Parler,0,,1,ìsàm à tə́ jœ́gí ábvùí <--> Essama parle beaucoup.,0,,non,non,0,,Eton-français
jònghí,jònghí,,,et,simple,1,,Nom,1,Crapaud,0,,1,jòngí í tə́ dìŋ mə́ndím <--> Le crapaud aime l'eau.,0,,non,non,0,,Eton-français
kábnì,kábnì,,,et,simple,1,,Nom,1,Chèvre,0,,1,kábnì ì dáŋ <--> La chèvre s'est égarée.,0,,non,non,0,,Eton-français
kàmnà,kàmnà,,,et,simple,1,,Verbe,1,Défendre,0,,1,mə̀ tə́ kàmnà ɛ̀ɛ̀ lòm dámà <--> Je défend les choses qui m'appartiennent.,0,,non,non,0,,Eton-français
kɛ̀líŋgɔ́,kɛ̀líŋgɔ́,,,,simple,1,,Nom,1,lézard,0,,1,kɛ̀líŋgɔ́ ì tə́ bœ́p <--> Le lézard est laid,0,,non,non,0,,Eton-français
kòklò,kòklò,,,,simple,1,,Verbe,1,Mordre,0,,1,mbvú í kòkló má <--> Le chien m'a mordu.,0,,non,non,0,,Eton-français
àkǒl,kǒl,à,,,simple,1,,Nom,1,pied,0,,1,àkǒl ú ŋgā dîd <--> Le pied pèse déjà.,0,,non,non,0,,Eton-français
kvúbí,kvúbí,,,,simple,1,,Verbe,1,Se verser,0,,1,kàlàsī ì má kvúbí <--> Le pétrole s'est versé.,0,,non,non,0,,Eton-français
kvúgáá,kvúgá,,á,et,simple,1,,Nom,1,Cuisinier,0,,1,kvúgá ì nə̀ à kásín <--> Le cuisinier est à la cuisine.,0,,non,non,0,,Eton-français
kwàm,kwàm,,,et,simple,1,,Verbe,1,Faire,0,,1,bə́ ŋgā kwàm mə́bvún <--> Elles font déjà des mines,0,,non,non,0,,Eton-français
òkwǎn,kwǎn,ò,,,simple,1,,Nom,1,maladie,0,,1,nɔ'ɔ́ à tə́ lúmnì ɛ̀ɛ̀ òkwǎn <--> Noah lutte contre la maladie.,0,,non,non,0,,Eton-français
òkwǎn,kwǎn,ò,,,simple,1,,Nom,1,maladie,0,,1,nɔ'ɔ́ à tə́ lúmnì ɛ̀ɛ̀ òkwǎn <--> Noah lutte contre la maladie.,0,,non,non,0,,Eton-français
òkwǎn,kwǎn,ò,,,simple,1,,Nom,1,maladie,0,,1,nɔ'ɔ́ à tə́ lúmnì ɛ̀ɛ̀ òkwǎn <--> Noah lutte contre la maladie.,0,,non,non,0,,Eton-français
mág,mág,,,et,simple,1,,Nom,1,Charbon,0,,1,mág ì tə́ vín <--> Le charbon,0,,non,non,0,,Eton-français
másís,másís,,,et,simple,1,,Nom,1,Allumettes,0,,1,kàànə́ mà másís <--> Passes moi les allumettes.,0,,non,non,0,,Eton-français
mbìd,mbìd,,,et,simple,1,,Nom,1,Saleté,0,,1,bìjə́ bí nə́ ɛ̀ɛ̀ mbìd <--> Les vêtements sont salles.,0,,non,non,0,,Eton-français
mbvús,mbvús,,,et,simple,1,,Nom,1,Dos,0,,1,mbvús í tə́ yábnì <--> Le dos fait mal.,0,,non,non,0,,Eton-français
mìŋkɔ́ŋ,mìŋkɔ́ŋ,,,et,simple,1,,Nom,1,Les chenilles,0,,1,mìŋkɔ́ŋ mí nə́ ɛ̀ɛ̀ ntœ̀ŋ ūsə́ <--> Les chenilles abondent dans la cours.,0,,non,non,0,,Eton-français
mpúbní,mpúbní,,,et,simple,1,,Nom,2,Propre@@@propreté,0,,1,ndá í nə̀ mpúbní <--> La maison est propre.,0,,non,non,0,,Eton-français
nálá,nálá,,,et,simple,1,,Verbe,1,Ainsi,0,,1,ɛ́ nə́ nálá <--> C'est ainsi.,0,,non,non,0,,Eton-français
ncíná,ncíná,,,et,simple,1,,Nom,2,Machine@@@Train,0,,1,ncíná ì tə́ jâp <--> La machine est longue.,0,,non,non,0,,Eton-français
ncù,ncù,,,et,simple,1,,Nom,1,Poison,0,,1,mbvú í dí ncù <--> Le chien a mangé du poison,0,,non,non,0,,Eton-français
ìndə̀ndámnà,ndámnà,ìndə̀,,,simple,1,,Adjectif,2,"Abimé,@@@gâté",0,,1,ɛ́ nə́ ìndə̀ndámnà <--> C'est gâté.,0,,non,non,0,,Eton-français
ndím,ndím,,,,simple,1,,Adjectif,1,Aveugle,0,,1,bɔ̀ŋɔ́ bə́vúák bə́ tə́ wálí ndím <--> Certains enfants naissent aveugles.,0,,non,non,0,,Eton-français
ndím,ndím,,,,simple,1,,Adjectif,1,Aveugle,0,,1,bɔ̀ŋɔ́ bə́vúák bə́ tə́ wálí ndím <--> Certains enfants naissent aveugles.,0,,non,non,0,,Eton-français
ndím,ndím,,,,simple,1,,Adjectif,1,Aveugle,0,,1,bɔ̀ŋɔ́ bə́vúák bə́ tə́ wálí ndím <--> Certains enfants naissent aveugles.,0,,non,non,0,,Eton-français
ŋgə́,ŋgə́,,,,simple,1,,Conjonction,1,si,0,,1,"ŋgə́ mə́ kə́ wà ɛ̀ɛ̀ mà vúúnà <--> Si je m'en vais, tu m'oublieras.",0,,non,non,0,,Eton-français
ŋgɛ́d,ŋgɛ́d,,,et,simple,1,,Nom,1,Cruauté,0,,1,mɛ̀ɛ̀ wɔ̀ lœ́d ŋgɛ́d <--> Je vais te montrer!,0,,non,non,0,,Eton-français
ì ŋgúŋgúál,ŋgúál,ì ŋgú,,,simple,1,,Adjectif,1,Malheureux,0,,1,ìŋgúŋgúál í tə́ jón <--> Le malheureux pleure.,0,,non,non,0,,Eton-français
ŋgvùl,ŋgvùl,,,et,simple,1,,Nom,1,Force,0,,1,ŋgvùl ì sə̌ mà á nyúéé <--> Mon corps manque de force.,0,,non,non,0,,Eton-français
ŋgwǎb,ŋgwǎb,,,et,simple,1,,Nom,1,Boite,0,,1,bvúrí ŋgwáb ī tà'à <--> Fermes la boite de tabac.,0,,non,non,0,,Eton-français
ŋkwǎg,ŋkwǎg,,,,simple,1,,Nom,1,Tronc d'arbre,0,,1,à ŋgā bɛ́d á ŋkwǎg <--> Il était monté sur le tronc.,0,,non,non,0,,Eton-français
ntə́,ntə́,,,,simple,1,,Nom,1,Taille,0,,1,pām ì tə́ nyœ̀b ì gbœ́lœ̀ ntə́ ɛ̀ɛ̀ ɛ̀bím <--> l'homme est beau lorsqu'il a de la taille et du poids.,0,,non,non,0,,Eton-français
ntól,ntól,,,et,simple,1,,Nom,1,Ainé,0,,1,ìtœ́m á nə̀ bī ntól <--> Etémé est notre ainé.,0,,non,non,0,,Eton-français
ntóm,ntóm,,,et,simple,1,,Nom,2,Foulard@@@Chapeau,0,,1,ntóm váá tə́ dìd <--> Le chapeau n'est pas lourd.,0,,non,non,0,,Eton-français
nyád,nyád,,,et,simple,1,,Nom,1,Buffle,0,,1,nyád í té ndɔ́gbɔ́ <--> Le buffle est têtu.,0,,non,non,0,,Eton-français
nyáŋ,nyáŋ,,,,simple,1,,Verbe,1,téter,0,,1,ìbùbùàk í tə́ nyáŋ ɛ́bœ́ <--> Le nourrisson tète le sein.,0,,non,non,0,,Eton-français
mə̀nyíólgí,nyíól,mə̀,gí,,simple,1,,Nom,1,Urines,0,,1,mə̀nyíólgí mə́ má sín ínɔ̌ŋ <--> Les urines ont mouillés le lit.,0,,non,non,0,,Eton-français
òjǎp,òjǎp,,,,simple,1,,Adverbe,1,Loin,0,,1,bə̀bònì̀ bə́ tə́ yɛ́n ́òjǎp <--> Les parents voient plus loin.,0,,non,non,0,,Eton-français
pɛ̀t,pɛ̀t,,,et,simple,1,,Verbe,1,Fermer,0,,1,pɛ̌t mə́ndá <--> Fermes la porte.,0,,non,non,0,,Eton-français
pœ̀m,pœ̀m,,,fr,simple,1,,Verbe,1,Détester,0,,1,à tə pœ̀m kə̀ ɛ́ ɛ́pàn <--> Elle détestes aller au champ.,0,,non,non,0,,Eton-français
pógó,pógó,,,et,simple,1,,Verbe,2,Bouger@@@Déplacer,0,,1,zá á pógó má ìjə́ <--> Qui a déplacé mon habit?,0,,non,non,0,,Eton-français
sànà,sànà,,,et,simple,1,,Nom,1,Pagne,0,,1,sànà ì tə́ nyœ̀b <--> Le pagne est beau.,0,,non,non,0,,Eton-français
àsàŋ,sàŋ,à,,et,simple,1,,Nom,1,Acidité,0,,1,àsàŋ ú tə́ wógnì <--> L'acidité se ressent.,0,,non,non,0,,Eton-français
bɔ̀sìtɔ́gnì,sìtɔ́gnì,bɔ̀,,et,simple,1,,Nom,1,Les chaussettes,0,,1,bɔ̀sìtɔ́gnì bə́ tə́ sín <--> Les chaussettes sont mouillées.,0,,non,non,0,,Eton-français
táwólò,táwólò,,,et,simple,1,,Nom,1,Serviette,0,,1,táwólò ì nə̀ ítɔ̄y <--> La serviette est sur la chaise.,0,,non,non,0,,Eton-français
tín,tín,,,et,simple,1,,Verbe,1,pousser,0,,1,bə́ ngá tín ŋkwàg ílə́ <--> Il avaient poussé le tronc d'arbre.,0,,non,non,0,,Eton-français
tìŋrà,tìŋrà,,,et,simple,1,,Verbe,1,Attacher,0,,1,mə̀mà mbám á tə́ jœ̌m tìŋrə́ ŋgwán <--> Ma grand-mère sait attacher le mets.,0,,non,non,0,,Eton-français
tìtímā,tìtímā,,,et,simple,1,,Nom,1,Bateau,0,,1,àbœ̀ŋ tìtímā <--> Un beau bateau.,0,,non,non,0,,Eton-français
tóbnì,tóbnì,,,et,simple,1,,Verbe,1,Se rencontrer,0,,1,ɛ̀ tóbní á mákít <--> Nous nous sommes rencontrés au marché.,0,,non,non,0,,Eton-français
àtœ̌g,tœ̌g,à,,et,simple,1,,Nom,1,Paresse,0,,1,ìmìlì à nə̀ àtœ̌g mə́bí <--> Emilienne est très paresseuse.,0,,non,non,0,,Eton-français
tók,tók,,,,simple,1,,Nom,1,Cuillère,0,,1,və́ mā tók <--> Donnes moi une cuillère.,0,,non,non,0,,Eton-français
ùlún,ùlún,,,,simple,1,,Nom,1,Colère,0,,1,də̀ ù tə́ wóg úlún <--> es-tu en colère?,0,,non,non,0,,Eton-français
vā,vā,,,,simple,1,,Adverbe,1,Ici,0,,1,tœ̄bœ̀ vā <--> Tiens toi ici.,0,,non,non,0,,Eton-français
válá,válá,,,,simple,1,,Adverbe,1,là,0,,1,"ŋgə́ ú bógbó válá wà àyə̀ kvù <--> Si tu t'assoies là, tu vas tomber.",0,,non,non,0,,Eton-français
válíyá,válíyá,,,,simple,1,,Adverbe,1,là-bas,0,,1,bə́ bə̂ tœ́lœ́ válíyá <--> Ils étaient placés là-bas.,0,,non,non,0,,Eton-français
àvə̀,və̀,à,,et,simple,1,,Nom,1,Rouge,0,,1,sànà ú nə́ àvə̀ <--> Le pagne est rouge.,0,,non,non,0,,Eton-français
və̀dáá,və̀dáá,,,,simple,1,,Conjonction,2,mais@@@pourtant,0,,0,,0,,non,non,0,,Eton-français
,,,,,,1,,Nom,1,les os,0,,0,,0,,non,non,0,,Eton-français
ba,ba,,,OKE,simple,1,,Nom,0,,1,father,0,,0,,non,non,0,,oku-english
balack,balack,,,ŋg,simple,1,,Nom,1,white,0,,0,,0,,non,non,0,,oku-english
bef,bef,,,OKE,simple,1,,Adjectif,0,,1,spoilt,0,,0,,non,non,0,,oku-english
bɛmɛh,bɛmɛh,,,OKE,simple,1,,Verbe,0,,1,to accept,0,,0,,non,non,0,,oku-english
bɛnlɛh,bɛnlɛh,,,OKE,simple,1,,Verbe,0,,1,to turn,0,,0,,non,non,0,,oku-english
bia,bia,,,OKE,simple,1,,Nom,0,,1,pear,0,,0,,non,non,0,,oku-english
bihlɛn,bihlɛn,,,OKE,simple,1,,Nom,0,,1,groundnut,0,,0,,non,non,0,,oku-english
ɛbok,bok,ɛ,,OKE,simple,1,,Nom,0,,1,melon,0,,0,,non,non,0,,oku-english
bouh,bouh,,,OKE,simple,1,,Nom,0,,1,dog,0,,0,,non,non,0,,oku-english
buo,buo,,,OKE,simple,1,,Nom,0,,1,dog,0,,0,,non,non,0,,oku-english
bviye,bviye,,,OKE,simple,1,,Nom,0,,1,goat,0,,0,,non,non,0,,oku-english
cabis,cabis,,,OKE,simple,1,,Nom,0,,1,cabbage,0,,0,,non,non,0,,oku-english
kɛchak,chak,kɛ,,OKE,simple,1,,Nom,0,,1,bricks,0,,0,,non,non,0,,oku-english
chakteh,chakteh,,,ŋg,simple,1,,Verbe,1,greetings,0,,0,,0,,non,non,0,,oku-english
chɛm,chɛm,,,OKE,simple,1,,Verbe,0,,1,to sneeze,0,,0,,non,non,0,,oku-english
chiteh,chiteh,,,ŋg,simple,1,,Verbe,1,to cover,0,,0,,0,,non,non,0,,oku-english
chokɛ,chokɛ,,,OKE,simple,1,,Verbe,0,,1,chose,0,,0,,non,non,0,,oku-english
chork,chork,,,OKE,simple,1,,Verbe,0,,1,to remove,0,,0,,non,non,0,,oku-english
chuf,chuf,,,OKE,simple,1,,Verbe,0,,1,to carve,0,,0,,non,non,0,,oku-english
chuf,chuf,,,OKE,simple,1,,Verbe,0,,1,to carve,0,,0,,non,non,0,,oku-english
chuf,chuf,,,OKE,simple,1,,Verbe,0,,1,to carve,0,,0,,non,non,0,,oku-english
dil,dil,,,OKE,simple,1,,Adjectif,0,,1,heavy,0,,0,,non,non,0,,oku-english
din,din,,,OKE,simple,1,,Verbe,0,,1,to show,0,,0,,non,non,0,,oku-english
diom,diom,,,OKE,simple,1,,Verbe,0,,1,to sit,0,,0,,non,non,0,,oku-english
diuɛm,diuɛm,,,OKE,simple,1,,Nom,0,,1,sit,0,,0,,non,non,0,,oku-english
dumen,dumen,,,OKE,simple,1,,Verbe,0,,1,to go,0,,0,,non,non,0,,oku-english
ɛbchue,ɛbchue,,,OKE,simple,1,,Nom,0,,1,mouth,0,,0,,non,non,0,,oku-english
ɛbdung,ɛbdung,,,OKE,simple,1,,Nom,0,,1,blood,0,,0,,non,non,0,,oku-english
ɛbfiefe,ɛbfiefe,,,OKE,simple,1,,Nom,0,,1,wind,0,,0,,non,non,0,,oku-english
ɛbih,ɛbih,,,OKE,simple,1,,Nom,0,,1,cola,0,,0,,non,non,0,,oku-english
ɛbkok,ɛbkok,,,OKE,simple,1,,Nom,0,,1,ladder,0,,0,,non,non,0,,oku-english
ɛbkoye,ɛbkoye,,,OKE,simple,1,,Nom,0,,1,arm,0,,0,,non,non,0,,oku-english
ɛbkun,ɛbkun,,,OKE,simple,1,,Nom,0,,1,a bed,0,,0,,non,non,0,,oku-english
ɛblaa,ɛblaa,,,OKE,simple,1,,Nom,0,,1,bridge,0,,0,,non,non,0,,oku-english
ɛblaam,ɛblaam,,,oke,simple,1,,Nom,0,,1,language,0,,0,,non,non,0,,oku-english
ɛblɛh,ɛblɛh,,,OKE,simple,1,,Nom,0,,1,belly,0,,0,,non,non,0,,oku-english
ɛbluh,ɛbluh,,,OKE,simple,1,,Nom,0,,1,honey,0,,0,,non,non,0,,oku-english
ɛblumɛin,ɛblumɛin,,,OKE,simple,1,,Nom,0,,1,man,0,,0,,non,non,0,,oku-english
ɛbom,ɛbom,,,OKE,simple,1,,Nom,0,,1,cup,0,,0,,non,non,0,,oku-english
ɛbtɛm,ɛbtɛm,,,OKE,simple,1,,Adjectif,0,,1,far,0,,0,,non,non,0,,oku-english
ɛbvil,ɛbvil,,,OKE,simple,1,,Nom,0,,1,woman,0,,0,,non,non,0,,oku-english
ɛdgeave,ɛdgeave,,,OKE,simple,1,,Nom,0,,1,sick,0,,0,,non,non,0,,oku-english
ɛdlun,ɛdlun,,,ŋg,simple,1,,Nom,1,guiter,0,,0,,0,,non,non,0,,oku-english
ɛfon,ɛfon,,,OKE,simple,1,,Nom,0,,1,chief,0,,0,,non,non,0,,oku-english
ɛhbɛɛh,ɛhbɛɛh,,,OKE,simple,1,,Adverbe,0,,1,out,0,,0,,non,non,0,,oku-english
ɛhcal,ɛhcal,,,OKE,simple,1,,Nom,0,,1,tyre,0,,0,,non,non,0,,oku-english
ɛhtih,ɛhtih,,,OKE,simple,1,,Nom,0,,1,stone,0,,0,,non,non,0,,oku-english
ɛhvezes,ɛhvezes,,,OKE,simple,1,,Nom,0,,1,fire,0,,0,,non,non,0,,oku-english
ɛjim,ɛjim,,,OKE,simple,1,,Nom,0,,1,prayers,0,,0,,non,non,0,,oku-english
ɛkune,ɛkune,,,OKE,simple,1,,Nom,0,,1,beans,0,,0,,non,non,0,,oku-english
ɛkwah,ɛkwah,,,OKE,simple,1,,Nom,0,,1,money,0,,0,,non,non,0,,oku-english
elahn,elahn,,,OKE,simple,1,,Nom,0,,1,cocoyarm,0,,0,,non,non,0,,oku-english
ɛlɛim,ɛlɛim,,,OKE,simple,1,,Nom,0,,1,farm,0,,0,,non,non,0,,oku-english
ɛmduk,ɛmduk,,,OKE,simple,1,,Nom,0,,1,wine,0,,0,,non,non,0,,oku-english
ɛshag,ɛshag,,,OKE,simple,1,,Nom,0,,1,corn,0,,0,,non,non,0,,oku-english
ɛtɛih,ɛtɛih,,,OKE,simple,1,,Nom,0,,1,stone,0,,0,,non,non,0,,oku-english
ɛtene,ɛtene,,,OKE,simple,1,,Nom,0,,1,palm kernel,0,,0,,non,non,0,,oku-english
ɛtɔk,ɛtɔk,,,OKE,simple,1,,Nom,0,,1,irish potatoes,0,,0,,non,non,0,,oku-english
ɛwɔn,ɛwɔn,,,OKE,simple,1,,Nom,0,,1,human body,0,,0,,non,non,0,,oku-english
ɛwuɔ́h,ɛwuɔ́h,,,OKE,simple,1,,Nom,0,,1,rain,0,,0,,non,non,0,,oku-english
ɛwuɔ́h,ɛwuɔ́h,,,OKE,simple,1,,Nom,0,,1,rain,0,,0,,non,non,0,,oku-english
ɛytame,ɛytame,,,ŋg,simple,1,,Nom,1,branches,0,,0,,0,,non,non,0,,oku-english
fef,fef,,,OKE,simple,1,,Verbe,0,,1,blind,0,,0,,non,non,0,,oku-english
fɛf,fɛf,,,OKE,simple,1,,Verbe,0,,1,to blow,0,,0,,non,non,0,,oku-english
fɛfiak,fɛfiak,,,OKE,simple,1,,Nom,0,,1,knife,0,,0,,non,non,0,,oku-english
fɛihe,fɛihe,,,OKE,simple,1,,Verbe,0,,1,to fall,0,,0,,non,non,0,,oku-english
fek,fek,,,OKE,simple,1,,Verbe,0,,1,to measure,0,,0,,non,non,0,,oku-english
fekak,fekak,,,OKE,simple,1,,Nom,0,,1,tree,0,,0,,non,non,0,,oku-english
fɛn,fɛn,,,OKE,simple,1,,Verbe,0,,1,to lock,0,,0,,non,non,0,,oku-english
fɛnɛ,fɛnɛ,,,OKE,simple,1,,Verbe,0,,1,sell,0,,0,,non,non,0,,oku-english
fengɛse,fengɛse,,,OKE,simple,1,,Nom,0,,1,star,0,,0,,non,non,0,,oku-english
fɛnguan,fɛnguan,,,OKE,simple,1,,Nom,0,,1,salt,0,,0,,non,non,0,,oku-english
fɛngwahnh,fɛngwahnh,,,ŋg,simple,1,,Nom,1,salt,0,,0,,0,,non,non,0,,oku-english
fenjiɛk,fenjiɛk,,,OKE,simple,1,,Nom,0,,1,garden egg,0,,0,,non,non,0,,oku-english
feshyn,feshyn,,,OKE,simple,1,,Nom,0,,1,God,0,,0,,non,non,0,,oku-english
fɛtam,fɛtam,,,OKE,simple,1,,Nom,0,,1,guava,0,,0,,non,non,0,,oku-english
fif,fif,,,OKE,simple,1,,Verbe,0,,1,to cheat,0,,0,,non,non,0,,oku-english
fitɛnɛ,fitɛnɛ,,,OKE,simple,1,,Verbe,0,,1,to help,0,,0,,non,non,0,,oku-english
fohɛ,fohɛ,,,OKE,simple,1,,Verbe,0,,1,give,0,,0,,non,non,0,,oku-english
fohsan,fohsan,,,OKE,simple,1,,Verbe,0,,1,to give,0,,0,,non,non,0,,oku-english
fuo,fuo,,,OKE,simple,1,,Verbe,0,,1,to burn,0,,0,,non,non,0,,oku-english
ghɛh,ghɛh,,,OKE,simple,1,,Préposition,0,,1,what,0,,0,,non,non,0,,oku-english
ghɛl,ghɛl,,,OKE,simple,1,,Nom,0,,1,people,0,,0,,non,non,0,,oku-english
ghɛn,ghɛn,,,OKE,simple,1,,Nom,0,,1,children,0,,0,,non,non,0,,oku-english
gwiy,gwiy,,,OKE,simple,1,,Verbe,0,,1,"action verb, indicating someone leaving from one place to another",0,,0,,non,non,0,,oku-english
jɛen,jɛen,,,OKE,simple,1,,Verbe,0,,1,see,0,,0,,non,non,0,,oku-english
jiɛhse,jiɛh,,se,OKE,simple,1,,Nom,0,,1,road,0,,0,,non,non,0,,oku-english
jim,jim,,,OKE,simple,1,,Verbe,0,,1,to pray,0,,0,,non,non,0,,oku-english
jim,jim,,,OKE,simple,1,,Verbe,0,,1,to pray,0,,0,,non,non,0,,oku-english
jim,jim,,,OKE,simple,1,,Verbe,0,,1,to pray,0,,0,,non,non,0,,oku-english
kan,kan,,,OKE,simple,1,,Nom,1,monkey,0,,0,,0,,non,non,0,,oku-english
katikati,katikati,,,OKE,simple,1,,Nom,0,,1,meat,0,,0,,non,non,0,,oku-english
kɛbann,kɛbann,,,OKE,simple,1,,Nom,0,,1,fufu,0,,0,,non,non,0,,oku-english
kecas,kecas,,,ŋg,simple,1,,Nom,1,metal,0,,0,,0,,non,non,0,,oku-english
kɛcheklɛ,kɛcheklɛ,,,OKE,simple,1,,Nom,0,,1,happiness,0,,0,,non,non,0,,oku-english
kɛchii,kɛchii,,,OKE,simple,1,,Nom,0,,1,day,0,,0,,non,non,0,,oku-english
kɛɛlɛh,kɛɛlɛh,,,OKE,simple,1,,Verbe,0,,1,know,0,,0,,non,non,0,,oku-english
kefu,kefu,,,OKE,simple,1,,Nom,0,,1,medicine,0,,0,,non,non,0,,oku-english
kegese,kegese,,,OKE,simple,1,,Nom,0,,1,object used in swiping the floor,0,,0,,non,non,0,,oku-english
mbâ,bâ,m,,ŋg,simple,1,,Nom,1,marmite,0,,1,pà ńlɔ́ mɓâ nə́ ntáá ŋó <--> La marmite sert à cuisiner.,0,,non,non,0,,ŋgəmba-français
bə̀làsí,bə̀làsí,,,ŋg,simple,1,,Nom,1,l' essence,0,,1,í nə́ŋ bə̀làsí thʉ́m mə̀twà. <--> Il met de l' essence dans sa voiture.,0,,non,non,0,,ŋgəmba-français
cɑ̀,cɑ̀,,,ŋg,simple,1,,Verbe,2,planter@@@placer,0,,0,,0,,non,non,0,,ŋgəmba-français
cə̀nò,cə̀nò,,,ŋg,simple,1,,Nom,1,mensonge,0,,1,᷇ɔ́ cə̀nò <--> tu mens.,0,,non,non,0,,ŋgəmba-français
dá'nə́,dá'nə́,,,ŋg,simple,1,,Verbe,1,toucher,0,,0,,0,,non,non,0,,ŋgəmba-français
dáp khúkhúp,dáp khúkhúp,,,ŋg,simple,1,,Nom,1,coton,0,,0,,0,,non,non,0,,ŋgəmba-français
dɑ́dámsí,dɑ́dámsí,,,ŋg,simple,1,,Nom,1,macep,0,,0,,0,,non,non,0,,ŋgəmba-français
də̀bá',də̀bá',,,ŋg,simple,1,,Nom,1,tabac,0,,0,,0,,non,non,0,,ŋgəmba-français
díʤɑ́,díʤɑ́,,,ŋg,simple,1,,Verbe,1,rêver,0,,0,,0,,non,non,0,,ŋgəmba-français
díʤɑ́,díʤɑ́,,,ŋg,simple,1,,Verbe,1,rêver,0,,0,,0,,non,non,0,,ŋgəmba-français
díʤɑ́,díʤɑ́,,,ŋg,simple,1,,Verbe,1,rêver,0,,0,,0,,non,non,0,,ŋgəmba-français
nfə́fə́t,fə́fə́t,n,,ŋg,simple,1,,Nom,1,le vent,0,,1,nfə́fə́t fí <--> le vent souffle.,0,,non,non,0,,ŋgəmba-français
fə̀fɔ́',fə̀fɔ́',,,ŋg,simple,1,,Adjectif,1,blanc,0,,0,,0,,non,non,0,,ŋgəmba-français
fí',fí',,,ŋg,simple,1,,Verbe,1,descendre,0,,0,,0,,non,non,0,,ŋgəmba-français
fí'sì,fí'sì,,,ŋg,simple,1,,Nom,1,menstrues,0,,1,í hí fí'sí. <--> elle voit ses menstrues.,0,,non,non,0,,ŋgəmba-français
físì,físì,,,ŋg,simple,1,,Nom,1,poisson,0,,0,,0,,non,non,0,,ŋgəmba-français
gə̀saŋ,gə̀saŋ,,,ng,simple,1,,Nom,1,maïs,0,,1,mpœ̄ pé gə̀saŋ <--> les enfants prennent du maÏs,0,,non,non,0,,ŋgəmba-français
gù',gù',,,ŋg,simple,1,,Nom,1,année,0,,0,,0,,non,non,0,,ŋgəmba-français
